XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
258727.16005328,3996432.72232918,11796,11841,5921,18.7124160452331
261802.14259148,3996434.80273766,11802,11590,5901,121.121272799742
261802.14259148,3996434.80273766,11802,11627,5902,113.473689636151
261802.14259148,3996434.80273766,11802,11918,5960,71.2060758295609
264108.71926938,3996434.81766643,11806,10831,5903,503.348755850525
264108.71926938,3996434.81766643,11806,11777,5904,203.1610834122
264108.71926938,3996434.81766643,11806,11813,5908,7.15399792206769
264108.71926938,3996434.81766643,11806,12058,6029,123.950855301545
261091.40286940,3996434.89675080,11810,11770,5905,57.5745758568903
261091.40286940,3996434.89675080,11810,11767,5906,42.747673446541
261091.40286940,3996434.89675080,11810,11862,5931,24.4400258820347
264101.57081087,3996435.09913973,11813,10823,5907,506.305264435786
264101.57081087,3996435.09913973,11813,11806,5908,7.15399792206769
264101.57081087,3996435.09913973,11813,12061,6031,123.893464488045
258503.39467103,3996438.51537255,11818,11656,5909,209.290093873528
258503.39467103,3996438.51537255,11818,11734,5910,55.5662075032672
258503.39467103,3996438.51537255,11818,12676,6338,848.586386833055
259348.47954072,3996439.06987275,11821,11698,5911,69.4969742733406
259348.47954072,3996439.06987275,11821,11830,5916,42.4930468975052
259348.47954072,3996439.06987275,11821,11970,5985,78.8147116713623
265068.92922390,3996440.81528704,11824,11747,5912,113.388076705629
265068.92922390,3996440.81528704,11824,11622,5913,84.2833184223569
265068.92922390,3996440.81528704,11824,11912,5956,87.1881485177246
237521.08687623,3996444.29438547,11827,11828,5914,1318.02544870997
237521.08687623,3996444.29438547,11827,12266,18245,96.0468898330945
238808.69989078,3996162.87460381,11828,11827,5914,1318.02544870997
238808.69989078,3996162.87460381,11828,11189,18218,160.851160327034
259307.65571211,3996448.13148268,11830,11634,5915,108.871921446061
259307.65571211,3996448.13148268,11830,11821,5916,42.4930468975052
259307.65571211,3996448.13148268,11830,11951,5978,87.8784054212578
260077.89916434,3996449.13768721,11833,11466,5917,167.291378680545
260077.89916434,3996449.13768721,11833,11773,5918,72.127568352129
260077.89916434,3996449.13768721,11833,11945,5974,181.717100183821
260077.89916434,3996449.13768721,11833,12015,6008,193.136876636259
259028.80873667,3996450.51804326,11837,11661,5919,91.2169451084428
259028.80873667,3996450.51804326,11837,11792,5920,49.297097193707
259028.80873667,3996450.51804326,11837,11926,5964,60.1597693743506
259028.80873667,3996450.51804326,11837,11991,5996,85.3354861930548
258731.70730494,3996450.87383095,11841,11796,5921,18.7124160452331
258731.70730494,3996450.87383095,11841,11790,5922,28.6671458947206
258731.70730494,3996450.87383095,11841,11980,5991,98.3052107794542
264864.69287500,3996451.10695716,11845,11483,5923,159.82400569702
264864.69287500,3996451.10695716,11845,11747,5924,109.806136235555
264864.69287500,3996451.10695716,11845,11855,5928,101.323231372127
237523.40005434,3996453.48744441,11850,11396,5925,982.8335578634
237523.40005434,3996453.48744441,11850,12271,18246,95.7307314313303
259453.28968919,3996453.68847379,11852,11698,5926,81.531708995621
259453.28968919,3996453.68847379,11852,11603,5927,192.354137832122
259453.28968919,3996453.68847379,11852,11970,5986,98.1294888004841
259453.28968919,3996453.68847379,11852,12008,6004,107.905351713366
264763.43673351,3996454.79355783,11855,11845,5928,101.323231372127
264763.43673351,3996454.79355783,11855,11865,5934,34.7865265625045
264763.43673351,3996454.79355783,11855,12136,6068,161.682411804496
261292.79131768,3996454.93446585,11857,11617,5929,121.710491089375
261292.79131768,3996454.93446585,11857,11720,5930,94.4183674495896
261292.79131768,3996454.93446585,11857,12037,6019,119.743378823437
261292.79131768,3996454.93446585,11857,12070,6035,177.785488310322
261104.99007315,3996455.21183779,11862,11810,5931,24.4400258820347
261104.99007315,3996455.21183779,11862,11767,5932,40.5912757652952
261104.99007315,3996455.21183779,11862,11942,5972,61.4177739491536
264728.67330318,3996456.06097330,11865,11488,5933,161.671436412786
264728.67330318,3996456.06097330,11865,11855,5934,34.7865265625045
264728.67330318,3996456.06097330,11865,11870,5936,69.0864838072103
264659.63246928,3996458.57204883,11870,11503,5935,162.647959508447
264659.63246928,3996458.57204883,11870,11865,5936,69.0864838072103
264659.63246928,3996458.57204883,11870,11876,5939,75.914259953352
264659.63246928,3996458.57204883,11870,12026,6013,77.9511395391374
242575.07264337,3996458.95819409,11873,11615,5937,102.617960016873
264583.73341063,3996460.09118006,11876,11499,5938,164.168302013462
264583.73341063,3996460.09118006,11876,11870,5939,75.914259953352
264583.73341063,3996460.09118006,11876,11882,5942,64.715444927601
262083.33466754,3996446.37544564,11880,11481,5940,265.440123091657
264519.03094972,3996461.38746865,11882,11498,5941,165.562815885065
264519.03094972,3996461.38746865,11882,11876,5942,64.715444927601
264519.03094972,3996461.38746865,11882,12348,6174,274.76101705013
261028.52324187,3996461.45184393,11886,11770,5943,34.7605344627734
261028.52324187,3996461.45184393,11886,11896,5950,67.3172979741518
261028.52324187,3996461.45184393,11886,11942,5971,40.6182034894166
229047.58439199,3996463.05550425,11887,11658,5944,87.5031745892662
265780.35142128,3996463.13122031,11889,11781,5945,116.285092855787
265780.35142128,3996463.13122031,11889,11625,5946,101.383962838218
265780.35142128,3996463.13122031,11889,11938,5992,314.291975986473
265780.35142128,3996463.13122031,11889,12150,6076,166.927571192999
260928.14974381,3996468.52309750,11894,11750,5947,58.0835012221335
260928.14974381,3996468.52309750,11894,11896,5948,33.7671426796256
260928.14974381,3996468.52309750,11894,11902,5952,73.2240646530882
260961.84587616,3996470.71183899,11896,11894,5948,33.7671426796256
260961.84587616,3996470.71183899,11896,11760,5949,53.0019899955823
260961.84587616,3996470.71183899,11896,11886,5950,67.3172979741518
260961.84587616,3996470.71183899,11896,11994,5997,74.5046570536467
260854.97419615,3996471.18821829,11902,11724,5951,73.3146425859701
260854.97419615,3996471.18821829,11902,11894,5952,73.2240646530882
260854.97419615,3996471.18821829,11902,11922,5962,119.758830805809
263115.37957665,3996471.61449284,11906,11702,5953,79.9476046794275
263115.37957665,3996471.61449284,11906,11639,5954,271.376259438323
263115.37957665,3996471.61449284,11906,12050,6025,83.7177544471987
269577.63148419,3996473.75098080,11909,11598,5955,179.463349777302
265148.47622659,3996476.50909049,11912,11824,5956,87.1881485177246
265148.47622659,3996476.50909049,11912,11614,5957,127.573232816806
265148.47622659,3996476.50909049,11912,12214,6107,333.24285733661
260341.73514598,3996478.97402966,11916,11663,5958,105.153084441262
260341.73514598,3996478.97402966,11916,11966,5984,63.5443200060331
260341.73514598,3996478.97402966,11916,12121,6062,130.940204561208
261747.10476306,3996479.98174470,11918,11684,5959,122.044361881092
261747.10476306,3996479.98174470,11918,11802,5960,71.2060758295609
261747.10476306,3996479.98174470,11918,12045,6023,116.845395836333
261747.10476306,3996479.98174470,11918,12164,6082,196.466360331663
260736.44074215,3996483.57680590,11922,11666,5961,114.448274258203
260736.44074215,3996483.57680590,11922,11902,5962,119.758830805809
260736.44074215,3996483.57680590,11922,12114,6058,184.287225073553
260736.44074215,3996483.57680590,11922,12118,6059,161.444906370607
258979.90344723,3996485.55331857,11926,11726,5963,106.281963457638
258979.90344723,3996485.55331857,11926,11837,5964,60.1597693743506
258979.90344723,3996485.55331857,11926,12004,6003,70.7367207224099
258979.90344723,3996485.55331857,11926,12066,6033,101.179001484081
262879.83252165,3996489.27325565,11929,11710,5965,98.6538642757588
262879.83252165,3996489.27325565,11929,11933,5967,215.877246675994
262879.83252165,3996489.27325565,11929,12475,6239,299.737135865882
261542.48712153,3996490.29483163,11931,11684,5966,166.645772524983
261542.48712153,3996490.29483163,11931,12032,6017,79.5764231114355
261542.48712153,3996490.29483163,11931,12080,6040,119.754575279122
263095.70554915,3996490.62293328,11933,11929,5967,215.877246675994
263095.70554915,3996490.62293328,11933,11669,5968,112.82702689174
263095.70554915,3996490.62293328,11933,12457,6229,291.03171641526
266079.52258058,3996491.26032955,11938,11625,5969,348.147208898835
266079.52258058,3996491.26032955,11938,11785,5970,95.4141349610915
266079.52258058,3996491.26032955,11938,11889,5992,314.291975986473
261055.60437015,3996491.72478475,11942,11886,5971,40.6182034894166
261055.60437015,3996491.72478475,11942,11862,5972,61.4177739491536
261055.60437015,3996491.72478475,11942,11994,5998,60.9960330837532
259902.25395045,3996495.20390393,11945,11755,5973,176.366107662098
259902.25395045,3996495.20390393,11945,11833,5974,181.717100183821
259902.25395045,3996495.20390393,11945,11961,5981,27.3562530704432
259902.25395045,3996495.20390393,11945,11961,5982,27.3562530704432
259902.25395045,3996495.20390393,11945,12054,6028,269.311212239899
241639.08402085,3996496.69437302,11949,11303,5975,308.526482758854
259235.72210297,3996498.61088458,11951,11713,5976,109.484218823576
259235.72210297,3996498.61088458,11951,11713,5977,109.484218823576
259235.72210297,3996498.61088458,11951,11830,5978,87.8784054212578
259235.72210297,3996498.61088458,11951,11973,5987,60.5008245575154
259235.72210297,3996498.61088458,11951,12083,6042,89.7249005204945
259235.72210297,3996498.61088458,11951,12083,6043,89.7249005204945
262272.19244338,3996501.55813556,11957,11453,5979,224.706655939405
262272.19244338,3996501.55813556,11957,11976,5988,35.5860510876482
262272.19244338,3996501.55813556,11957,12199,6100,179.543230113188
262396.58128176,3996505.00931456,11960,11550,5980,222.330105364052
262396.58128176,3996505.00931456,11960,12022,6012,36.4937229796424
262396.58128176,3996505.00931456,11960,12287,6145,194.654718185937
259926.84574086,3996507.18757725,11961,11945,5981,27.3562530704432
259926.84574086,3996507.18757725,11961,11945,5982,27.3562530704432
259926.84574086,3996507.18757725,11961,12075,6038,134.705734586027
259926.84574086,3996507.18757725,11961,12075,6039,134.705734586027
259926.84574086,3996507.18757725,11961,12186,6094,132.811494680255
260287.01870663,3996511.28489269,11966,11744,5983,121.155893050789
260287.01870663,3996511.28489269,11966,11916,5984,63.5443200060331
260287.01870663,3996511.28489269,11966,12015,6009,40.4205106686912
259374.23397247,3996511.66865683,11970,11821,5985,78.8147116713623
259374.23397247,3996511.66865683,11970,11852,5986,98.1294888004841
259374.23397247,3996511.66865683,11970,11977,5989,12.5280380504433
259177.32901164,3996514.44112956,11973,11951,5987,60.5008245575154
259177.32901164,3996514.44112956,11973,11998,6001,58.8130090743452
259177.32901164,3996514.44112956,11973,12097,6049,82.6863619808378
262303.82209854,3996516.96568576,11976,11957,5988,35.5860510876482
262303.82209854,3996516.96568576,11976,12022,6011,73.7030437739254
262303.82209854,3996516.96568576,11976,12223,6113,165.388396660872
259363.61922879,3996518.32290015,11977,11970,5989,12.5280380504433
259363.61922879,3996518.32290015,11977,12083,6044,127.685211319638
259363.61922879,3996518.32290015,11977,12105,6053,92.9660649596285
258660.73795337,3996518.89783851,11980,11734,5990,167.858601842077
258660.73795337,3996518.89783851,11980,11841,5991,98.3052107794542
258660.73795337,3996518.89783851,11980,12138,6069,163.346811883552
258145.25889738,3996464.27475306,11985,11986,5993,85.9855338811352
258185.08658928,3996523.84173713,11986,11985,5993,85.9855338811352
258185.08658928,3996523.84173713,11986,11656,5994,190.740901523567
258185.08658928,3996523.84173713,11986,12190,6095,127.623613115297
260523.50077823,3996528.07386840,11989,11666,5995,228.002855285324
260523.50077823,3996528.07386840,11989,12114,6057,106.738948070234
260523.50077823,3996528.07386840,11989,12168,6085,165.861477252186
259055.87672611,3996529.15369625,11991,11837,5996,85.3354861930548
259055.87672611,3996529.15369625,11991,11998,5999,64.6910333280754
259055.87672611,3996529.15369625,11991,12066,6034,34.0937749229116
261007.67628098,3996529.45294824,11994,11896,5997,74.5046570536467
261007.67628098,3996529.45294824,11994,11942,5998,60.9960330837532
261007.67628098,3996529.45294824,11994,12102,6051,81.9502902758158
261007.67628098,3996529.45294824,11994,12118,6060,183.303793656288
259120.56425304,3996529.82723425,11998,11991,5999,64.6910333280754
259120.56425304,3996529.82723425,11998,11792,6000,110.366823173561
259120.56425304,3996529.82723425,11998,11973,6001,58.8130090743452
259120.56425304,3996529.82723425,11998,12142,6072,102.933005633458
258924.79252366,3996529.89821413,12004,11694,6002,151.598190546307
258924.79252366,3996529.89821413,12004,11926,6003,70.7367207224099
258924.79252366,3996529.89821413,12004,12090,6046,73.8367505149139
258924.79252366,3996529.89821413,12004,12126,6063,134.757190153341
259528.95045049,3996530.62360314,12008,11852,6004,107.905351713366
259528.95045049,3996530.62360314,12008,11755,6005,245.909435012263
259528.95045049,3996530.62360314,12008,12054,6027,115.761573049578
259528.95045049,3996530.62360314,12008,12105,6054,135.949577596617
270078.96368273,3996531.52491191,12012,11274,6006,406.427939211815
270078.96368273,3996531.52491191,12012,11569,6007,290.583232258885
270078.96368273,3996531.52491191,12012,12019,6010,4.38722796660494
270078.96368273,3996531.52491191,12012,12320,6160,228.153900270913
260252.29033312,3996531.96719808,12015,11833,6008,193.136876636259
260252.29033312,3996531.96719808,12015,11966,6009,40.4205106686912
260252.29033312,3996531.96719808,12015,12121,6061,138.173521229519
260252.29033312,3996531.96719808,12015,12179,6092,137.31473405376
270075.19251043,3996533.76679254,12019,12012,6010,4.38722796660494
270075.19251043,3996533.76679254,12019,12027,6015,7.22349707168538
262375.36008222,3996534.69858042,12022,11976,6011,73.7030437739254
262375.36008222,3996534.69858042,12022,11960,6012,36.4937229796424
262375.36008222,3996534.69858042,12022,12251,6127,161.724039870903
264662.21383735,3996536.48043537,12026,11870,6013,77.9511395391374
270070.22964823,3996539.01549797,12027,11297,6014,407.157168178926
270070.22964823,3996539.01549797,12027,12019,6015,7.22349707168538
270070.22964823,3996539.01549797,12027,12204,6103,165.528823628492
270070.22964823,3996539.01549797,12027,12331,6166,225.129735268152
261480.57918514,3996540.29297687,12032,11720,6016,182.407778943756
261480.57918514,3996540.29297687,12032,11931,6017,79.5764231114355
261480.57918514,3996540.29297687,12032,12093,6048,92.5145382070154
261480.57918514,3996540.29297687,12032,12159,6080,119.575188950094
242106.95136432,3996547.55457757,12036,11586,6018,216.000645049619
261368.04092955,3996548.07936741,12037,11857,6019,119.743378823437
261368.04092955,3996548.07936741,12037,12093,6047,60.7019814804127
261368.04092955,3996548.07936741,12037,12212,6106,177.930658756129
264408.77825166,3996550.72623997,12039,11761,6020,125.335889688357
264408.77825166,3996550.72623997,12039,12041,6022,93.9871448001128
264408.77825166,3996550.72623997,12039,12367,6184,189.531289528948
264314.80849978,3996552.53431064,12041,11777,6021,123.157096328263
264314.80849978,3996552.53431064,12041,12039,6022,93.9871448001128
264314.80849978,3996552.53431064,12041,12058,6030,201.646239326848
264314.80849978,3996552.53431064,12041,12375,6188,190.995664765334
261655.85392855,3996552.96209637,12045,11918,6023,116.845395836333
261655.85392855,3996552.96209637,12045,12080,6041,50.2193062706808
261655.85392855,3996552.96209637,12045,12372,6186,243.209628873185
263310.34088124,3996553.54606787,12047,11639,6024,188.056984577926
263310.34088124,3996553.54606787,12047,12050,6026,206.813682910936
263310.34088124,3996553.54606787,12047,12443,6222,221.661668274905
263103.64582095,3996554.23012229,12050,11906,6025,83.7177544471987
263103.64582095,3996554.23012229,12050,12047,6026,206.813682910936
263103.64582095,3996554.23012229,12050,12450,6225,225.397939856189
259641.35277984,3996556.90562202,12054,12008,6027,115.761573049578
259641.35277984,3996556.90562202,12054,11945,6028,269.311212239899
259641.35277984,3996556.90562202,12054,12112,6056,46.833978014391
264113.25610182,3996558.68546564,12058,11806,6029,123.950855301545
264113.25610182,3996558.68546564,12058,12041,6030,201.646239326848
264113.25610182,3996558.68546564,12058,12061,6032,7.36964278107005
264113.25610182,3996558.68546564,12058,12388,6194,189.128602977521
264105.89010613,3996558.91728957,12061,11813,6031,123.893464488045
264105.89010613,3996558.91728957,12061,12058,6032,7.36964278107005
264105.89010613,3996558.91728957,12061,12391,6196,189.058425752494
259045.82260061,3996561.73129666,12066,11926,6033,101.179001484081
259045.82260061,3996561.73129666,12066,11991,6034,34.0937749229116
259045.82260061,3996561.73129666,12066,12126,6064,50.1984881012773
261156.41304559,3996568.98565862,12070,11857,6035,177.785488310322
261156.41304559,3996568.98565862,12070,12102,6052,124.975601990945
270556.26072000,3996570.72725688,12071,11569,6036,373.797829195309
270556.26072000,3996570.72725688,12071,11771,6037,362.053506425401
270556.26072000,3996570.72725688,12071,12320,6161,379.778728855345
270556.26072000,3996570.72725688,12071,12421,6211,419.65690897685
260045.01278556,3996571.85738844,12075,11961,6038,134.705734586027
260045.01278556,3996571.85738844,12075,11961,6039,134.705734586027
260045.01278556,3996571.85738844,12075,12179,6090,137.296981496786
260045.01278556,3996571.85738844,12075,12179,6091,137.296981496786
260045.01278556,3996571.85738844,12075,12248,6125,116.221769758707
261616.63737426,3996584.33151766,12080,11931,6040,119.754575279122
261616.63737426,3996584.33151766,12080,12045,6041,50.2193062706808
261616.63737426,3996584.33151766,12080,12131,6066,47.7694331510647
259255.43479133,3996586.14355100,12083,11951,6042,89.7249005204945
259255.43479133,3996586.14355100,12083,11951,6043,89.7249005204945
259255.43479133,3996586.14355100,12083,11977,6044,127.685211319638
259255.43479133,3996586.14355100,12083,12097,6050,78.5244710561004
259255.43479133,3996586.14355100,12083,12233,6117,88.8549718511082
259255.43479133,3996586.14355100,12083,12233,6118,88.8549718511082
258877.32823821,3996586.45798193,12090,11692,6045,214.964534296642
258877.32823821,3996586.45798193,12090,12004,6046,73.8367505149139
258877.32823821,3996586.45798193,12090,12138,6070,93.6614433182142
258877.32823821,3996586.45798193,12090,12280,6140,218.419478222395
261406.19045042,3996595.29530342,12093,12037,6047,60.7019814804127
261406.19045042,3996595.29530342,12093,12032,6048,92.5145382070154
261406.19045042,3996595.29530342,12093,12195,6098,63.1325233023669
261406.19045042,3996595.29530342,12093,12296,6149,176.308394565961
259177.54875651,3996596.13645519,12097,11973,6049,82.6863619808378
259177.54875651,3996596.13645519,12097,12083,6050,78.5244710561004
259177.54875651,3996596.13645519,12097,12176,6089,45.1247137164885
261054.22149222,3996596.90213940,12102,11994,6051,81.9502902758158
261054.22149222,3996596.90213940,12102,12070,6052,124.975601990945
261054.22149222,3996596.90213940,12102,12284,6143,164.19965622416
261054.22149222,3996596.90213940,12102,12344,6172,162.238872568537
259411.03579263,3996598.28763429,12105,11977,6053,92.9660649596285
259411.03579263,3996598.28763429,12105,12008,6054,135.949577596617
259411.03579263,3996598.28763429,12105,12233,6119,155.152238615208
259411.03579263,3996598.28763429,12105,12239,6120,85.8406971484654
264966.63236903,3996602.42568397,12109,11747,6055,200.076255236935
259646.50661379,3996603.45516006,12112,12054,6056,46.833978014391
259646.50661379,3996603.45516006,12112,12186,6093,269.828363406096
259646.50661379,3996603.45516006,12112,12202,6101,52.1921785341213
259646.50661379,3996603.45516006,12112,12231,6116,201.888713196043
260597.66777926,3996604.83622242,12114,11989,6057,106.738948070234
260597.66777926,3996604.83622242,12114,11922,6058,184.287225073553
260597.66777926,3996604.83622242,12114,12262,6131,112.137107410238
260597.66777926,3996604.83622242,12114,12300,6151,163.530667829194
260841.28119509,3996606.34869690,12118,11922,6059,161.444906370607
260841.28119509,3996606.34869690,12118,11994,6060,183.303793656288
260841.28119509,3996606.34869690,12118,12262,6132,182.280227352367
260841.28119509,3996606.34869690,12118,12284,6142,123.584414578712
260367.97800715,3996607.25750252,12121,12015,6061,138.173521229519
260367.97800715,3996607.25750252,12121,11916,6062,130.940204561208
260367.97800715,3996607.25750252,12121,12168,6084,41.4356253898043
259031.28231665,3996609.77781943,12126,12004,6063,134.757190153341
259031.28231665,3996609.77781943,12126,12066,6064,50.1984881012773
259031.28231665,3996609.77781943,12126,12142,6071,63.4883169807727
230940.52651998,3996613.11342488,12129,10929,6065,606.457689954216
230940.52651998,3996613.11342488,12129,12155,6078,1072.73368214636
230940.52651998,3996613.11342488,12129,12379,6192,1292.24418460061
230940.52651998,3996613.11342488,12129,12724,6363,450.962020193902
261579.33521627,3996614.17222396,12131,12080,6066,47.7694331510647
261579.33521627,3996614.17222396,12131,12159,6081,29.1319587996046
261579.33521627,3996614.17222396,12131,12305,6153,130.999465789175
265474.98660790,3996614.31589694,12134,11706,6067,232.972556611322
265474.98660790,3996614.31589694,12134,12146,6073,162.179372751126
265474.98660790,3996614.31589694,12134,12228,6115,69.3069591503366
264767.34808005,3996616.42865196,12136,11855,6068,161.682411804496
258788.92442983,3996617.39715819,12138,11980,6069,163.346811883552
258788.92442983,3996617.39715819,12138,12090,6070,93.6614433182142
258788.92442983,3996617.39715819,12138,12430,6215,289.958492898408
259092.12177200,3996627.84558951,12142,12126,6071,63.4883169807727
259092.12177200,3996627.84558951,12142,11998,6072,102.933005633458
259092.12177200,3996627.84558951,12142,12176,6088,67.1136136598677
259092.12177200,3996627.84558951,12142,12280,6141,74.8075871908338
265634.84978560,3996628.22076409,12146,12134,6073,162.179372751126
265634.84978560,3996628.22076409,12146,11781,6074,202.141325574449
265634.84978560,3996628.22076409,12146,12150,6075,132.685544037323
265767.52851464,3996629.56555298,12150,12146,6075,132.685544037323
265767.52851464,3996629.56555298,12150,11889,6076,166.927571192999
265767.52851464,3996629.56555298,12150,12154,6077,453.494232230228
266203.11531703,3996615.98753686,12154,12150,6077,453.494232230228
232010.62891217,3996631.74532058,12155,12129,6078,1072.73368214636
232010.62891217,3996631.74532058,12155,11238,6079,483.719674199517
232010.62891217,3996631.74532058,12155,12171,6086,442.651001132986
232010.62891217,3996631.74532058,12155,12671,6337,387.853821860914
261556.69907040,3996632.51005164,12159,12032,6080,119.575188950094
261556.69907040,3996632.51005164,12159,12131,6081,29.1319587996046
261556.69907040,3996632.51005164,12159,12267,6135,94.3583065217233
261870.14231337,3996633.14828264,12164,11918,6082,196.466360331663
261870.14231337,3996633.14828264,12164,11627,6083,271.075424731211
261870.14231337,3996633.14828264,12164,12220,6110,45.5945776569383
261870.14231337,3996633.14828264,12164,12274,6137,62.7480723624506
260397.68213769,3996636.14652604,12168,12121,6084,41.4356253898043
260397.68213769,3996636.14652604,12168,11989,6085,165.861477252186
260397.68213769,3996636.14652604,12168,12300,6150,108.27902240831
260397.68213769,3996636.14652604,12168,12361,6183,157.673502870667
232453.21665235,3996636.32195699,12171,12155,6086,442.651001132986
232453.21665235,3996636.32195699,12171,11389,6087,399.939052728484
232453.21665235,3996636.32195699,12171,12329,6165,1085.91680051169
232453.21665235,3996636.32195699,12171,12583,6292,275.350244907575
259158.60230606,3996637.04209593,12176,12142,6088,67.1136136598677
259158.60230606,3996637.04209593,12176,12097,6089,45.1247137164885
259158.60230606,3996637.04209593,12176,12217,6109,33.5958061457193
259158.60230606,3996637.04209593,12176,12324,6162,116.811075069849
260165.45610520,3996637.76541437,12179,12075,6090,137.296981496786
260165.45610520,3996637.76541437,12179,12075,6091,137.296981496786
260165.45610520,3996637.76541437,12179,12015,6092,137.31473405376
260165.45610520,3996637.76541437,12179,12361,6181,153.23566250101
260165.45610520,3996637.76541437,12179,12361,6182,153.23566250101
260165.45610520,3996637.76541437,12179,12396,6199,139.273607835479
259910.74132341,3996639.01906385,12186,12112,6093,269.828363406096
259910.74132341,3996639.01906385,12186,11961,6094,132.811494680255
259910.74132341,3996639.01906385,12186,12248,6124,97.6214807117658
258179.16934148,3996642.42774778,12190,11986,6095,127.623613115297
258179.16934148,3996642.42774778,12190,12258,6129,116.786542367445
258179.16934148,3996642.42774778,12190,12385,6193,536.091548896563
239136.54945820,3996593.09081925,12191,12192,6096,49.9319079415448
239138.03680331,3996643.00057015,12192,12191,6096,49.9319079415448
239138.03680331,3996643.00057015,12192,10521,6097,877.907657040043
239138.03680331,3996643.00057015,12192,12532,6266,196.85252710854
261445.59574078,3996644.62013074,12195,12093,6098,63.1325233023669
261445.59574078,3996644.62013074,12195,12267,6134,60.5516882840829
261445.59574078,3996644.62013074,12195,12414,6208,176.976697139219
240098.31630929,3996413.34462431,12197,12198,6099,284.280374491795
240098.31630929,3996413.34462431,12197,11678,18244,37.6699211161935
240262.72214471,3996645.21681091,12198,12197,6099,284.280374491795
240262.72214471,3996645.21681091,12198,12546,6273,252.802465956489
262185.50857452,3996654.52000448,12199,11957,6100,179.543230113188
262185.50857452,3996654.52000448,12199,12220,6111,297.93360867807
262185.50857452,3996654.52000448,12199,12223,6112,73.6162275561442
259653.19116810,3996655.20361461,12202,12112,6101,52.1921785341213
259653.19116810,3996655.20361461,12202,12308,6154,333.928676129783
259653.19116810,3996655.20361461,12202,12328,6164,69.8822029044155
259653.19116810,3996655.20361461,12202,12340,6171,177.910728163459
269956.41399263,3996659.20612985,12204,11598,6102,405.847383655823
269956.41399263,3996659.20612985,12204,12027,6103,165.528823628492
269956.41399263,3996659.20612985,12204,12408,6204,135.309612774381
240249.80898749,3996659.68204144,12207,12208,6104,312.672807576352
240249.80898749,3996659.68204144,12207,12210,6105,301.954283112916
240249.80898749,3996659.68204144,12207,12547,6274,239.086027245119
240059.70148759,3996411.45927955,12208,12207,6104,312.672807576352
240059.70148759,3996411.45927955,12208,11673,18242,38.9667251861637
240076.69404270,3996412.32073465,12210,12207,6105,301.954283112916
240076.69404270,3996412.32073465,12210,11675,18243,38.6167101627285
261230.60451280,3996661.08622861,12212,12037,6106,177.930658756129
261230.60451280,3996661.08622861,12212,12296,6148,60.634745889898
261230.60451280,3996661.08622861,12212,12344,6173,109.83209598509
265421.79204319,3996661.58621866,12214,11912,6107,333.24285733661
265421.79204319,3996661.58621866,12214,11649,6108,314.614528940106
265421.79204319,3996661.58621866,12214,12228,6114,14.6243238819619
265421.79204319,3996661.58621866,12214,12603,6303,331.808858119286
259142.74328742,3996666.65914707,12217,12176,6109,33.5958061457193
261898.97047774,3996668.47252999,12220,12164,6110,45.5945776569383
261898.97047774,3996668.47252999,12220,12199,6111,297.93360867807
261898.97047774,3996668.47252999,12220,12274,6138,43.1091838414324
261898.97047774,3996668.47252999,12220,12494,6247,168.766051345502
262257.56004416,3996669.61751034,12223,12199,6112,73.6162275561442
262257.56004416,3996669.61751034,12223,11976,6113,165.388396660872
262257.56004416,3996669.61751034,12223,12251,6126,49.2583116600594
262257.56004416,3996669.61751034,12223,12666,6334,468.375464975477
265433.74290902,3996670.01519576,12228,12214,6114,14.6243238819619
265433.74290902,3996670.01519576,12228,12134,6115,69.3069591503366
265433.74290902,3996670.01519576,12228,12607,6305,325.704702560782
259458.15660292,3996670.14387493,12231,12112,6116,201.888713196043
259458.15660292,3996670.14387493,12231,12239,6121,11.8032996499147
259458.15660292,3996670.14387493,12231,12340,6170,64.2236759952568
259274.96156964,3996672.82636909,12233,12083,6117,88.8549718511082
259274.96156964,3996672.82636909,12233,12083,6118,88.8549718511082
259274.96156964,3996672.82636909,12233,12105,6119,155.152238615208
259274.96156964,3996672.82636909,12233,12315,6158,51.5530291540253
259274.96156964,3996672.82636909,12233,12315,6159,51.5530291540253
259447.82229634,3996675.84650504,12239,12105,6120,85.8406971484654
259447.82229634,3996675.84650504,12239,12231,6121,11.8032996499147
259447.82229634,3996675.84650504,12239,12255,6128,14.4339558391144
239435.76709942,3996673.03667576,12243,12244,6122,27.5825186770403
239463.01274522,3996677.33436370,12244,12243,6122,27.5825186770403
239463.01274522,3996677.33436370,12244,12246,6123,65.4564660625516
239463.01274522,3996677.33436370,12244,12278,6139,141.296343071639
239463.01274522,3996677.33436370,12244,12303,6152,37.6231863328862
239470.19973090,3996612.27365216,12246,12244,6123,65.4564660625516
259999.82872487,3996678.93633326,12248,12186,6124,97.6214807117658
259999.82872487,3996678.93633326,12248,12075,6125,116.221769758707
259999.82872487,3996678.93633326,12248,12308,6155,44.5478537268125
259999.82872487,3996678.93633326,12248,12396,6198,107.55835767284
262305.57987722,3996680.59370735,12251,12223,6126,49.2583116600594
262305.57987722,3996680.59370735,12251,12022,6127,161.724039870903
262305.57987722,3996680.59370735,12251,12287,6144,113.362490900794
259435.19827805,3996682.84459359,12255,12239,6128,14.4339558391144
259435.19827805,3996682.84459359,12255,12350,6175,63.442424871972
259435.19827805,3996682.84459359,12255,12418,6210,147.540105466305
