XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
344019.12507474,4289532.33537538,199,181,100,192.196697979464
344019.12507474,4289532.33537538,199,92,105,2847.07919287964
344019.12507474,4289532.33537538,199,220,110,282.222697277197
340395.32049340,4289548.49790380,201,193,101,510.313465259229
340395.32049340,4289548.49790380,201,215,108,220.376719945095
340395.32049340,4289548.49790380,201,215,109,230.839946702929
339041.70244184,4289568.38967787,203,187,102,553.174391910058
339041.70244184,4289568.38967787,203,211,106,77.8864065001346
339041.70244184,4289568.38967787,203,226,113,331.96105199247
339096.46942061,4289591.79582150,206,170,103,292.26332534139
339096.46942061,4289591.79582150,206,174,104,527.185142126958
339096.46942061,4289591.79582150,206,211,107,22.4637160525341
339106.20890206,4289612.03837668,211,203,106,77.8864065001346
339106.20890206,4289612.03837668,211,206,107,22.4637160525341
339106.20890206,4289612.03837668,211,232,116,189.852664923784
340233.81970460,4289684.22421776,215,201,108,220.376719945095
340233.81970460,4289684.22421776,215,201,109,230.839946702929
340233.81970460,4289684.22421776,215,240,126,864.048199316809
344181.96304738,4289725.79480661,220,199,110,282.222697277197
344181.96304738,4289725.79480661,220,233,117,451.045183644746
344181.96304738,4289725.79480661,220,283,143,754.956354479707
339686.22157833,4289748.64440600,222,98,111,1073.57767143311
339686.22157833,4289748.64440600,222,195,112,372.199979962046
339686.22157833,4289748.64440600,222,240,120,77.9719382670012
339047.56010003,4289730.67745828,226,203,113,331.96105199247
338401.01039905,4289750.61472601,227,228,114,547.026092370083
338401.01039905,4289750.61472601,227,230,115,728.737292879102
338401.01039905,4289750.61472601,227,235,118,287.661576726379
337864.91057120,4289685.43889853,228,227,114,547.026092370083
337813.07169954,4289513.26316905,230,227,115,728.737292879102
339208.39087572,4289771.39024362,232,211,116,189.852664923784
339208.39087572,4289771.39024362,232,240,121,670.564712728367
339208.39087572,4289771.39024362,232,246,123,169.442720253365
344581.88602021,4289775.64556029,233,220,117,451.045183644746
338684.68135735,4289797.36012527,235,227,118,287.661576726379
338684.68135735,4289797.36012527,235,238,119,198.968211435836
338684.68135735,4289797.36012527,235,247,124,622.770214774534
338503.35769120,4289730.31690527,238,235,119,198.968211435836
339645.64899461,4289802.48724428,240,222,120,77.9719382670012
339645.64899461,4289802.48724428,240,232,121,670.564712728367
339645.64899461,4289802.48724428,240,215,126,864.048199316809
340774.00394078,4289902.84398476,244,193,122,853.42903541934
339298.52554193,4289907.02764744,246,232,123,169.442720253365
339298.52554193,4289907.02764744,246,247,125,22.6163839911032
339298.52554193,4289907.02764744,246,259,130,452.658999005134
339278.34604367,4289916.99457229,247,235,124,622.770214774534
339278.34604367,4289916.99457229,247,246,125,22.6163839911032
339278.34604367,4289916.99457229,247,267,135,302.523190306545
339023.58398029,4289951.32388980,253,254,127,139.611205405143
339023.58398029,4289951.32388980,253,257,129,133.545978465228
339023.58398029,4289951.32388980,253,267,134,147.127826205314
339153.19394855,4289922.71093149,254,253,127,139.611205405143
340225.91047654,4289819.44310800,255,256,128,378.292753119705
339915.71806402,4289984.91034440,256,255,128,378.292753119705
339915.71806402,4289984.91034440,256,259,132,270.896115614142
339915.71806402,4289984.91034440,256,265,133,683.607899787265
338896.38833970,4289986.19629078,257,253,129,133.545978465228
338896.38833970,4289986.19629078,257,274,137,212.512558647499
338896.38833970,4289986.19629078,257,277,139,1267.1041277905
339646.80051140,4290014.43084205,259,246,130,452.658999005134
339646.80051140,4290014.43084205,259,262,131,186.275987254379
339646.80051140,4290014.43084205,259,256,132,270.896115614142
339499.64241399,4289948.56425519,262,259,131,186.275987254379
340462.65713119,4289925.69207653,265,256,133,683.607899787265
339033.98685293,4290093.71302555,267,253,134,147.127826205314
339033.98685293,4290093.71302555,267,247,135,302.523190306545
339033.98685293,4290093.71302555,267,274,138,115.007873963787
341685.63201855,4290170.93983939,271,272,136,1287.31177244648
341685.63201855,4290170.93983939,271,284,144,2415.38266280897
341685.63201855,4290170.93983939,271,314,157,2920.48978622401
341398.60157524,4289476.30580196,272,271,136,1287.31177244648
338965.92819291,4290185.36472098,274,257,137,212.512558647499
338965.92819291,4290185.36472098,274,267,138,115.007873963787
338965.92819291,4290185.36472098,274,289,145,643.312128978545
337880.04496479,4290191.16093825,277,257,139,1267.1041277905
337880.04496479,4290191.16093825,277,280,141,137.620781345572
337880.04496479,4290191.16093825,277,289,146,1611.20302295862
337775.99269614,4290231.10901859,279,280,140,188.340956706014
337887.48415735,4290327.48150011,280,279,140,188.340956706014
337887.48415735,4290327.48150011,280,277,141,137.620781345572
337887.48415735,4290327.48150011,280,300,150,1477.3958121777
344204.04530422,4290467.31364263,283,284,142,765.082056930447
344204.04530422,4290467.31364263,283,220,143,754.956354479707
344204.04530422,4290467.31364263,283,295,148,662.805480383911
343488.03907923,4290286.30928734,284,283,142,765.082056930447
343488.03907923,4290286.30928734,284,271,144,2415.38266280897
339281.25432169,4290685.14573252,289,274,145,643.312128978545
339281.25432169,4290685.14573252,289,277,146,1611.20302295862
339281.25432169,4290685.14573252,289,293,147,298.181852970032
339453.74233743,4290922.28403907,293,289,147,298.181852970032
339453.74233743,4290922.28403907,293,332,167,2124.25494302067
344271.41163094,4291081.06036963,295,283,148,662.805480383911
344271.41163094,4291081.06036963,295,298,149,208.582269109179
344271.41163094,4291081.06036963,295,429,215,2934.43347857284
344448.93268195,4290977.77762009,298,295,149,208.582269109179
344448.93268195,4290977.77762009,298,416,208,2480.84096931416
338347.33605703,4291662.31195339,300,280,150,1477.3958121777
338347.33605703,4291662.31195339,300,303,152,82.1931395437943
338347.33605703,4291662.31195339,300,306,153,120.549409247023
341421.49208352,4291665.95082286,301,302,151,316.26699662825
341421.49208352,4291665.95082286,301,309,155,563.388149708097
341201.15030485,4291483.84180783,302,301,151,316.26699662825
338281.28537656,4291703.30251206,303,300,152,82.1931395437943
338281.28537656,4291703.30251206,303,306,154,147.563401090221
338281.28537656,4291703.30251206,303,321,161,1748.68315055343
338405.91337045,4291767.67176857,306,300,153,120.549409247023
338405.91337045,4291767.67176857,306,303,154,147.563401090221
338405.91337045,4291767.67176857,306,332,166,1223.72642543001
341812.51718467,4292065.40225481,309,301,155,563.388149708097
341812.51718467,4292065.40225481,309,312,156,2373.76133581183
341812.51718467,4292065.40225481,309,319,160,518.422443119323
341160.74198256,4290393.57052981,312,309,156,2373.76133581183
342027.26634165,4292177.13863669,314,271,157,2920.48978622401
342027.26634165,4292177.13863669,314,349,176,1042.94790365639
340926.07446032,4292309.04897314,315,316,158,21.0930113707657
340926.07446032,4292309.04897314,315,318,159,21.6779920833868
340926.07446032,4292309.04897314,315,326,164,392.240764712336
340935.94949564,4292290.41033568,316,315,158,21.0930113707657
340947.59648785,4292306.45327059,318,315,159,21.6779920833868
341914.95484371,4292563.46601122,319,309,160,518.422443119323
341914.95484371,4292563.46601122,319,335,168,433.628260528336
341914.95484371,4292563.46601122,319,467,235,1108.25476386262
337276.89152694,4292611.71913395,321,303,161,1748.68315055343
337276.89152694,4292611.71913395,321,353,177,992.360830267289
340810.56833949,4292630.36565916,323,324,162,35.1543514464069
340810.56833949,4292630.36565916,323,326,163,156.266942253719
340810.56833949,4292630.36565916,323,355,178,554.992639506429
340809.73394505,4292595.22121136,324,323,162,35.1543514464069
340906.46991234,4292681.39223202,326,323,163,156.266942253719
340906.46991234,4292681.39223202,326,315,164,392.240764712336
340906.46991234,4292681.39223202,326,347,174,531.209012324385
340260.74634846,4292750.50206288,329,330,165,609.618298522563
340260.74634846,4292750.50206288,329,339,171,367.896436840381
340428.73527959,4292169.74760753,330,329,165,609.618298522563
338968.39532805,4292790.25333494,332,306,166,1223.72642543001
338968.39532805,4292790.25333494,332,293,167,2124.25494302067
338968.39532805,4292790.25333494,332,360,180,419.626292470541
342158.60100964,4292912.95166897,335,319,168,433.628260528336
342158.60100964,4292912.95166897,335,349,175,341.332707345118
342158.60100964,4292912.95166897,335,400,200,445.798365290055
340539.41337055,4293098.34947394,337,338,169,613.303168432509
340539.41337055,4293098.34947394,337,343,173,81.4973108807873
340776.10406910,4292579.11929379,338,337,169,613.303168432509
340298.83931059,4293101.07180914,339,340,170,204.655760018681
340298.83931059,4293101.07180914,339,329,171,367.896436840381
340298.83931059,4293101.07180914,339,361,181,154.035320995618
340207.04546295,4292948.29413342,340,339,170,204.655760018681
340471.94058682,4293125.09505578,343,344,172,74.3786496280145
340471.94058682,4293125.09505578,343,337,173,81.4973108807873
340471.94058682,4293125.09505578,343,369,186,136.907765311332
340483.24607371,4293051.83656177,344,343,172,74.3786496280145
340733.18615243,4293133.44338372,347,326,174,531.209012324385
340733.18615243,4293133.44338372,347,355,179,61.1868662722262
340733.18615243,4293133.44338372,347,368,184,109.570526790331
342405.09925889,4293148.32277399,349,335,175,341.332707345118
342405.09925889,4293148.32277399,349,314,176,1042.94790365639
342405.09925889,4293148.32277399,349,439,220,430.158748111085
336580.50614452,4293149.10023195,353,321,177,992.360830267289
340677.18035976,4293156.89310184,355,323,178,554.992639506429
340677.18035976,4293156.89310184,355,347,179,61.1868662722262
340677.18035976,4293156.89310184,355,379,190,137.248141911367
338895.48431897,4293202.43490431,360,332,180,419.626292470541
338895.48431897,4293202.43490431,360,398,199,313.270478209449
338895.48431897,4293202.43490431,360,462,231,487.772653876854
