XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
470601.97311998,4594761.50075920,212,254,127,1009.1342571501
481191.67017845,4594831.08626311,213,206,107,456.797083147522
481191.67017845,4594831.08626311,213,244,123,1186.1893912662
481191.67017845,4594831.08626311,213,886,443,9248.11723085044
530627.31939777,4594692.87050910,215,216,108,166.824014460205
530648.10406485,4594858.39467476,216,215,108,166.824014460205
530648.10406485,4594858.39467476,216,331,17777,88.5176402925433
471577.54040774,4594870.61173406,217,185,109,560.982141940129
471577.54040774,4594870.61173406,217,219,110,62.0143345014098
471577.54040774,4594870.61173406,217,224,115,498.256567760491
471525.65514697,4594904.57785540,219,217,110,62.0143345014098
471525.65514697,4594904.57785540,219,292,17778,335.707963201126
470967.13727027,4594914.11984483,221,222,111,1424.99158461819
470967.13727027,4594914.11984483,221,265,133,482.46520603344
470967.13727027,4594914.11984483,221,307,155,1300.00654066848
469593.21205984,4594550.52147323,222,221,111,1424.99158461819
469593.21205984,4594550.52147323,222,35552,17776,853.310863136852
471090.31070692,4594915.84570950,224,212,112,512.454433546894
471090.31070692,4594915.84570950,224,217,115,498.256567760491
471090.31070692,4594915.84570950,224,250,125,737.29158239987
494661.00221141,4594930.25904209,225,163,113,1220.26963440958
494661.00221141,4594930.25904209,225,312,157,4409.38415106346
494661.00221141,4594930.25904209,225,345,173,2312.38539921778
547500.28517816,4594933.03365256,227,228,114,45.4839182213216
547500.28517816,4594933.03365256,227,195,120,737.961560078363
547500.28517816,4594933.03365256,227,439,220,2673.89769527357
547476.02584006,4594894.55935813,228,227,114,45.4839182213216
471681.97411544,4594958.52959831,231,185,116,562.212406920074
471681.97411544,4594958.52959831,231,35561,17782,333.705432696674
471690.38705573,4594965.03573501,234,194,117,481.129351613763
471690.38705573,4594965.03573501,234,35572,17786,558.423330270282
476334.12675352,4594984.69173013,235,171,118,4256.94800274026
476334.12675352,4594984.69173013,235,191,119,774.851974055257
476334.12675352,4594984.69173013,235,316,158,581.13685237842
471739.56983210,4595061.35368221,242,194,121,556.418057922106
471739.56983210,4595061.35368221,242,258,129,122.165935849772
471739.56983210,4595061.35368221,242,268,134,196.175090450216
480037.69563967,4595101.32341854,244,153,122,6168.91965926188
480037.69563967,4595101.32341854,244,213,123,1186.1893912662
480037.69563967,4595101.32341854,244,260,130,970.051509499247
480037.69563967,4595101.32341854,244,351,177,1103.5048417797
526272.59309268,4594955.55059686,247,248,124,254.13292737226
526442.07045212,4595144.92052429,248,247,124,254.13292737226
526442.07045212,4595144.92052429,248,429,17779,86.23856014762
471686.65010938,4595156.92840531,250,224,125,737.29158239987
471686.65010938,4595156.92840531,250,35572,17787,413.138599967739
526427.69158269,4595158.50122079,251,252,126,252.733430709071
526427.69158269,4595158.50122079,251,398,17780,87.6190732260853
526259.55990230,4594969.80589747,252,251,126,252.733430709071
471528.07104558,4595159.37320596,254,212,127,1009.1342571501
471528.07104558,4595159.37320596,254,255,128,482.919481694534
471528.07104558,4595159.37320596,254,298,149,527.513565058575
471559.36203530,4595151.88908091,255,254,128,482.919481694534
471559.36203530,4595151.88908091,255,35561,17781,105.566001780451
471733.29599546,4595183.29068578,258,242,129,122.165935849772
471733.29599546,4595183.29068578,258,287,17785,260.621766607193
479071.87580579,4595191.83297362,260,244,130,970.051509499247
479071.87580579,4595191.83297362,260,270,135,583.616405982265
479071.87580579,4595191.83297362,260,349,175,863.823373520627
477788.63756524,4595207.31545724,261,180,131,1246.89251256664
477788.63756524,4595207.31545724,261,264,132,505.314873876674
477788.63756524,4595207.31545724,261,278,140,475.787761758799
477788.63756524,4595207.31545724,261,283,142,160.241154254557
478281.51010433,4595095.87138170,264,261,132,505.314873876674
471334.15803736,4595208.19106638,265,221,133,482.46520603344
471334.15803736,4595208.19106638,265,275,138,108.816186971919
471334.15803736,4595208.19106638,265,281,141,120.921838098312
471803.39113878,4595245.71010388,268,242,134,196.175090450216
471803.39113878,4595245.71010388,268,299,17783,48.4312594365457
478490.81166633,4595246.35430128,270,260,135,583.616405982265
478490.81166633,4595246.35430128,270,271,137,20.5047573655042
478490.81166633,4595246.35430128,270,385,193,1214.31842707243
478470.39652241,4595248.26923550,271,272,136,1382.12455363218
478470.39652241,4595248.26923550,271,270,137,20.5047573655042
478470.39652241,4595248.26923550,271,283,143,633.185980883464
477780.80382035,4594050.73996643,272,271,136,1382.12455363218
471395.31825432,4595297.88668918,275,265,138,108.816186971919
471395.31825432,4595297.88668918,275,288,17784,46.5840520127614
477323.47499911,4595307.30436319,278,180,139,916.67688080891
477323.47499911,4595307.30436319,278,261,140,475.787761758799
477323.47499911,4595307.30436319,278,293,148,357.967120590498
477323.47499911,4595307.30436319,278,304,152,234.039605652855
471356.51948085,4595326.93947613,281,265,141,120.921838098312
471356.51948085,4595326.93947613,281,35577,17789,422.906420170477
477850.08783368,4595355.30563268,283,261,142,160.241154254557
477850.08783368,4595355.30563268,283,271,143,633.185980883464
477850.08783368,4595355.30563268,283,304,153,482.437615425489
477850.08783368,4595355.30563268,283,375,189,1149.47853523313
471565.47155765,4595359.56362905,287,288,144,141.937393135445
471565.47155765,4595359.56362905,287,258,17785,260.621766607193
471429.94909790,4595328.95755928,288,287,144,141.937393135445
471429.94909790,4595328.95755928,288,275,17784,46.5840520127614
526149.30267686,4595370.94692834,289,290,145,189.583074324577
526149.30267686,4595370.94692834,289,412,17788,233.293355250472
526016.69061618,4595235.46341114,290,289,145,189.583074324577
471774.47097567,4595377.06143214,291,292,146,443.194601366899
471774.47097567,4595377.06143214,291,302,151,348.614069197138
471774.47097567,4595377.06143214,291,307,154,367.385808005434
471397.31757766,4595185.42527709,292,291,146,443.194601366899
471397.31757766,4595185.42527709,292,219,17778,335.707963201126
476975.49852499,4595391.28252191,293,191,147,889.932380041471
476975.49852499,4595391.28252191,293,278,148,357.967120590498
476975.49852499,4595391.28252191,293,316,159,749.642755093595
476975.49852499,4595391.28252191,293,327,164,242.1836076305
471978.04972852,4595434.46517090,298,254,149,527.513565058575
471978.04972852,4595434.46517090,298,299,150,210.0042759863
471978.04972852,4595434.46517090,298,320,160,216.734912688799
471829.93730372,4595286.21797987,299,298,150,210.0042759863
471829.93730372,4595286.21797987,299,268,17783,48.4312594365457
471456.82384181,4595490.02085039,302,291,151,348.614069197138
471456.82384181,4595490.02085039,302,35582,17792,328.266535361614
477399.82570427,4595528.53977364,304,278,152,234.039605652855
477399.82570427,4595528.53977364,304,283,153,482.437615425489
477399.82570427,4595528.53977364,304,327,165,396.579193498995
477399.82570427,4595528.53977364,304,375,188,690.754714389997
472102.09108503,4595542.19685095,307,291,154,367.385808005434
472102.09108503,4595542.19685095,307,221,155,1300.00654066848
472102.09108503,4595542.19685095,307,323,162,70.7126805230151
490378.13975279,4595550.85440348,312,202,156,1006.01579127918
490378.13975279,4595550.85440348,312,225,157,4409.38415106346
490378.13975279,4595550.85440348,312,537,270,4171.08671859192
490378.13975279,4595550.85440348,312,678,339,7194.35996394918
476244.84199275,4595558.92885248,316,235,158,581.13685237842
476244.84199275,4595558.92885248,316,293,159,749.642755093595
476244.84199275,4595558.92885248,316,390,196,4043.07266078437
476244.84199275,4595558.92885248,316,394,200,1564.5430950411
472154.71728813,4595559.98719600,320,298,160,216.734912688799
472154.71728813,4595559.98719600,320,182,161,1132.24962274675
472154.71728813,4595559.98719600,320,323,163,24.9726349202581
472154.71728813,4595559.98719600,320,336,168,240.817588520536
472158.64250182,4595584.64941796,323,307,162,70.7126805230151
472158.64250182,4595584.64941796,323,320,163,24.9726349202581
472158.64250182,4595584.64941796,323,337,169,263.051556340078
472158.64250182,4595584.64941796,323,390,195,815.726944780955
477016.43968814,4595629.98049208,327,293,164,242.1836076305
477016.43968814,4595629.98049208,327,304,165,396.579193498995
477016.43968814,4595629.98049208,327,344,172,744.033032613674
477016.43968814,4595629.98049208,327,394,197,798.503411437549
530659.18974014,4594946.21540378,331,332,166,721.469508200988
530659.18974014,4594946.21540378,331,216,17777,88.5176402925433
530748.76390483,4595662.10093959,332,331,166,721.469508200988
530748.76390483,4595662.10093959,332,333,167,477.225205970734
530748.76390483,4595662.10093959,332,384,192,2006.61448280901
530748.76390483,4595662.10093959,332,598,299,5067.358882063
531222.67733843,4595669.36242342,333,332,167,477.225205970734
531222.67733843,4595669.36242342,333,447,224,13703.3264058216
531222.67733843,4595669.36242342,333,549,275,5701.58563686207
472348.29345268,4595703.24004749,336,320,168,240.817588520536
472348.29345268,4595703.24004749,336,340,170,137.993061014962
472348.29345268,4595703.24004749,336,372,186,693.965235142065
472369.01408001,4595742.57319826,337,323,169,263.051556340078
472369.01408001,4595742.57319826,337,341,171,63.5670879563092
472369.01408001,4595742.57319826,337,363,183,539.944473906815
472472.91475553,4595762.24860645,340,336,170,137.993061014962
472472.91475553,4595762.24860645,340,358,179,445.387951163174
472472.91475553,4595762.24860645,340,358,180,529.18490878657
472394.27162471,4595800.90698870,341,337,171,63.5670879563092
472394.27162471,4595800.90698870,341,355,178,349.235042372499
472394.27162471,4595800.90698870,341,355,181,447.560395737649
476299.78253343,4595829.94968026,344,327,172,744.033032613674
496575.70969390,4595872.69447775,345,225,173,2312.38539921778
496575.70969390,4595872.69447775,345,163,174,2261.50868880048
496575.70969390,4595872.69447775,345,367,184,381.853374334529
479382.79820942,4595936.71741446,349,260,175,863.823373520627
479382.79820942,4595936.71741446,349,351,176,53.5007873825283
479397.43190614,4595988.15335201,351,349,176,53.5007873825283
