eccentricity
8.939031364529742859e+04
8.952904744431670406e+04
8.996132945821585599e+04
9.001450821029039798e+04
9.007586241237990907e+04
9.016168185681174509e+04
9.023508458832430188e+04
9.026535890749402461e+04
9.033299511146398436e+04
9.034366760568910104e+04
9.038343394007283496e+04
9.047369652159241377e+04
9.059521211649294128e+04
9.062026273104139545e+04
9.069172524840135884e+04
9.069483977686987782e+04
9.088634371789146098e+04
9.092616673069521494e+04
9.095226020642224466e+04
9.104093356740259333e+04
9.119213022466900293e+04
9.130718026214168640e+04
9.131284031625051284e+04
9.136954495319472335e+04
9.139284177918384376e+04
9.140321825419735978e+04
9.143154150154913077e+04
9.146347955398530758e+04
9.148866511276664096e+04
9.154160586694520316e+04
9.160732373314595316e+04
9.170906710474533611e+04
9.173022335312963696e+04
9.174801393958774861e+04
9.178999877594874124e+04
9.181975657888996648e+04
9.183357296120331739e+04
9.191170278662288911e+04
9.191503307107058936e+04
9.191538477683166275e+04
9.200725211754157499e+04
9.203247781218690216e+04
9.208283198598001036e+04
9.208763354071485810e+04
9.212144686912131147e+04
9.212386834719090257e+04
9.212997747065877775e+04
9.213141523134766612e+04
9.213156071509826870e+04
9.213304397252263152e+04
9.215346882403346535e+04
9.221912801838864107e+04
9.224460272470416385e+04
9.225475854246200470e+04
9.227181034397707845e+04
9.228153729272758937e+04
9.228217674611145048e+04
9.232780479932442540e+04
9.235994384225863905e+04
9.236675819167320151e+04
9.240037102226453135e+04
9.242272804625547724e+04
9.244269019102076709e+04
9.245464425631702761e+04
9.245576695707204635e+04
9.247086468745596358e+04
9.249217996262646921e+04
9.250427695354769821e+04
9.253645658057942637e+04
9.254535014627662895e+04
9.254701655343953462e+04
9.257663500141847180e+04
9.260576664935826557e+04
9.263840480192437826e+04
9.264400613347707258e+04
9.264812496942254074e+04
9.265958225432007748e+04
9.269344307879933331e+04
9.271174186816468136e+04
9.272718036267971911e+04
9.273357194260619872e+04
9.281130685526988236e+04
9.283019077296034084e+04
9.285695423823011515e+04
9.286900528845022200e+04
9.290952825452617253e+04
9.293327352737364708e+04
9.297372064207462245e+04
9.298380863166683412e+04
9.298638998402081779e+04
9.299785964788154524e+04
9.302989834018905822e+04
9.306445939956160146e+04
9.307991734125763469e+04
9.308125422995374538e+04
9.309034821580347489e+04
9.309303955648445117e+04
9.309936407338245772e+04
9.310096709239760821e+04
9.311457978089622338e+04
9.311953609208701528e+04
9.312405143803240207e+04
9.315495225393568398e+04
9.315578290889688651e+04
9.319975521881860914e+04
9.320963602803733374e+04
9.323284197627154936e+04
9.323291065803266247e+04
9.323828274694332504e+04
9.324567364244445344e+04
9.324635382799425861e+04
9.324823803438522737e+04
9.327609701208818296e+04
9.327780643648971454e+04
9.328708373419330746e+04
9.329027391597178939e+04
9.329568089251112542e+04
9.330636714119910903e+04
9.330787265091756126e+04
9.331146940051487763e+04
9.331904507885174826e+04
9.332509978632131242e+04
9.335491279482402024e+04
9.336209067107737064e+04
9.336231162082406809e+04
9.336701818819003529e+04
9.337000374550325796e+04
9.339074707385771035e+04
9.339616491058087558e+04
9.340658909102799953e+04
9.340865046596863249e+04
9.342096610168072220e+04
9.342154382118824287e+04
9.342530760384655150e+04
9.343961137078813044e+04
9.344210600383518613e+04
9.344293402764241910e+04
9.344866613082375261e+04
9.345313890333680320e+04
9.345594896819551650e+04
9.345839861081498384e+04
9.346026443385751918e+04
9.346423785761246108e+04
9.347802433892563567e+04
9.348761463207876659e+04
9.349094796383479843e+04
9.349396599966271606e+04
9.349453619062670623e+04
9.350638927458123362e+04
9.351155680984769424e+04
9.351583150216987997e+04
9.351671886078218813e+04
9.352529525158912293e+04
9.353173918412646162e+04
9.354000931140492321e+04
9.354694427588747931e+04
9.355190857902563585e+04
9.355200056885053345e+04
9.356155142122152029e+04
9.356293212702436722e+04
9.358177759342220088e+04
9.358416681844933191e+04
9.359841943133178574e+04
9.360089266408180993e+04
9.361107485202536918e+04
9.361726683592221525e+04
9.364374497448254260e+04
9.365168284693396708e+04
9.365826901595950767e+04
9.367735843076578749e+04
9.368093094175864826e+04
9.369166207108249364e+04
9.369303622761907172e+04
9.370805337382385915e+04
9.370811895510982140e+04
9.373418923614085361e+04
9.383481882397165464e+04
9.385031135447110864e+04
9.385848088978366286e+04
9.386161535659471701e+04
9.386936001535214018e+04
9.388913912302546669e+04
9.388988868170161732e+04
9.389022383689414710e+04
9.389253618229828135e+04
9.394642636948729341e+04
9.398940507564097061e+04
9.404757872585290170e+04
9.416107969763368601e+04
9.422443002359873208e+04
9.423710809567135584e+04
9.429869855336670298e+04
9.434674811259124544e+04
9.434871578767581377e+04
9.435071340450464049e+04
9.435109625350841088e+04
9.436036132020437799e+04
9.437025182086847781e+04
9.441956566535534512e+04
9.449388532166302321e+04
9.450805721853490104e+04
9.451416278625281120e+04
9.457281017089994566e+04
9.458986207824744633e+04
9.464899613583083556e+04
9.470073580376566679e+04
9.478344356082375452e+04
9.481082472882574075e+04
9.481467907456522516e+04
9.482049767762677220e+04
9.484822024651480024e+04
9.487349562515752041e+04
9.488064003124879673e+04
9.491200454277163954e+04
9.493391880028336891e+04
9.495539558083396696e+04
9.496125362221451360e+04
9.502709785635987646e+04
9.502813876156986225e+04
9.503777447031902557e+04
9.506751170393117354e+04
9.508947834938015149e+04
9.516054770984707284e+04
9.516453368657242390e+04
9.517219604946962500e+04
9.517882317372169928e+04
9.518893422574488795e+04
9.526792421488097170e+04
9.526930303030068171e+04
9.529850251704684342e+04
9.532780061644849775e+04
9.535696840590974898e+04
9.536825694620185823e+04
9.538530931599886389e+04
9.551851335654324794e+04
9.555175426338103716e+04
9.555384746282509877e+04
9.559943879098088655e+04
9.560763515254229424e+04
9.563421994520664157e+04
9.563657744508700853e+04
9.566173450426469208e+04
9.567853198629364488e+04
9.569199417901331617e+04
9.571952575536229415e+04
9.573210100478555250e+04
9.574859759976972418e+04
9.575080157047229295e+04
9.578518428235960891e+04
9.578894734434295970e+04
9.582452022557880264e+04
9.582572694824950304e+04
9.584714107384577801e+04
9.585424654686245776e+04
9.585654485111657414e+04
9.586644245662301546e+04
9.592981962426738755e+04
9.595950076236376481e+04
9.598282908581433003e+04
9.602446706015388190e+04
9.603625933592536603e+04
9.604497307323975838e+04
9.605015511928578780e+04
9.607929008658550447e+04
9.609901147837638564e+04
9.610190568468978745e+04
9.615406948418813408e+04
9.616805665487216902e+04
9.620558450676823850e+04
9.622087677541087032e+04
9.623719665860464738e+04
9.627075098029675428e+04
9.627714548767427914e+04
9.629419954681182571e+04
9.630690780900292157e+04
9.631349489999891375e+04
9.631755305762024364e+04
9.631768667787870800e+04
9.632078546937396459e+04
9.633101885393190605e+04
9.634446792555530556e+04
9.637904589919814316e+04
9.638680854405087302e+04
9.639375152817960770e+04
9.640285944347498298e+04
9.641365804651482904e+04
9.641610777078296815e+04
9.642123093870162847e+04
9.642821221634735411e+04
9.643341108479330433e+04
9.643622414866712643e+04
9.644355649725528201e+04
9.646119089890136092e+04
9.646720803745053126e+04
9.648054124471162504e+04
9.650719975726881239e+04
9.650722406348510412e+04
9.650825436611860641e+04
9.651704073890221480e+04
9.654325119923218153e+04
9.655337170875564334e+04
9.656057931092104991e+04
9.657480052800300473e+04
9.657607832583527488e+04
9.660893672171681828e+04
9.661834882853730232e+04
9.662378533751094074e+04
9.662948202762425353e+04
9.663681982592289569e+04
9.664626250091109250e+04
9.664702356515683641e+04
9.665631725585693493e+04
9.665798030581213243e+04
9.667186710156363552e+04
9.667379863641699194e+04
9.669117074674741889e+04
9.670043871137326641e+04
9.674599151555207209e+04
9.674701377489516744e+04
9.674823721720586764e+04
9.676201383068294672e+04
9.677407312040723627e+04
9.678758173659638851e+04
9.680103661551255209e+04
9.684252137663034955e+04
9.691239278093854955e+04
9.691985065127551206e+04
9.692124978936690604e+04
9.692586939363001147e+04
9.693300962084125786e+04
9.695489316831936594e+04
9.697747972918095184e+04
9.698982360659155529e+04
9.700700743784662336e+04
9.703913020635649445e+04
9.705276195030467352e+04
9.706880844705422351e+04
9.708510366040701047e+04
9.710771574439988763e+04
9.712776405998303380e+04
9.712828075321720098e+04
9.712905496002401924e+04
9.714865575361902302e+04
9.717209409747607424e+04
9.720499204937909963e+04
9.721805435149421101e+04
9.725020698902405275e+04
9.727848308261748753e+04
9.736454535478497564e+04
9.739053387034231855e+04
9.740969774933725421e+04
9.742841993057071522e+04
9.746447633646841859e+04
9.747633310883046943e+04
9.748684650491678622e+04
9.750018175474079908e+04
9.750231008071501856e+04
9.755395124148775358e+04
9.757215534499025671e+04
9.758072322257200722e+04
9.758347322357544908e+04
9.760861562078962743e+04
9.761302850460635091e+04
9.761570833356368530e+04
9.763669991143851075e+04
9.765015940010697523e+04
9.765977255431599042e+04
9.766117121046021930e+04
9.766292821886604361e+04
9.767394333916519827e+04
9.768492887266290199e+04
9.769017151933058631e+04
9.770223306709622557e+04
9.773064622501033591e+04
9.775123852926869586e+04
9.775352289147670672e+04
9.775977971993238316e+04
9.778295015314691409e+04
9.780303908303269418e+04
9.782623033152855351e+04
9.785213968005834613e+04
9.787365944137098268e+04
9.788794989797475864e+04
9.791302962555842532e+04
9.792772820528963348e+04
9.793001714749321400e+04
9.794617522900291078e+04
9.794853015207051067e+04
9.796163916000217432e+04
9.797785065727015899e+04
9.797842618290070095e+04
9.798456359436355706e+04
9.798798116954887519e+04
9.799808607476700854e+04
9.800371516903562588e+04
9.800727575637822156e+04
9.801298882516889716e+04
9.801850409306013898e+04
9.802064530073065544e+04
9.803022151347494218e+04
9.803113857108875527e+04
9.804107764103754016e+04
9.804409347772476031e+04
9.806165812357371033e+04
9.806368565149603819e+04
9.806394349437631899e+04
9.811191532009698858e+04
9.812393349588217097e+04
9.813531320382592094e+04
9.815102555492038664e+04
9.815150590983440634e+04
9.815753489733855531e+04
9.816227362763485871e+04
9.816359830713791598e+04
9.817442728560547403e+04
9.820010799963030149e+04
9.820368174586398527e+04
9.820444770577987947e+04
9.822587977241202316e+04
9.825646441376872826e+04
9.827762998501854599e+04
9.828825383656266786e+04
9.830233827197756909e+04
9.830969917780406831e+04
9.834225114241987467e+04
9.834249005948523700e+04
9.834693352246755967e+04
9.835486739608207426e+04
9.836970186935416132e+04
9.837730225153030187e+04
9.838877488168026321e+04
9.840966931213682983e+04
9.842215378289662476e+04
9.844611463931898470e+04
9.844829668872794718e+04
9.847373809029506810e+04
9.847680837813689141e+04
9.847970011230684759e+04
9.848023101875964494e+04
9.848632664222214953e+04
9.849212993358986569e+04
9.849787665460944118e+04
9.850062257932274952e+04
9.851046932027269213e+04
9.851655882094621484e+04
9.851817523657242418e+04
9.851935837466559315e+04
9.852997375673483475e+04
9.853502283095431630e+04
9.853769864824575779e+04
9.855336742571326613e+04
9.855892867003913852e+04
9.857279192985795089e+04
9.858836613743707130e+04
9.859856103230289591e+04
9.859920392920110316e+04
9.860436348289212037e+04
9.862963807480064861e+04
9.863463461669470416e+04
9.863680503282604332e+04
9.864301209514573566e+04
9.864807725089097221e+04
9.864808811898116255e+04
9.866852769394592906e+04
9.866929321490669099e+04
9.866932033356228203e+04
9.867117238860738871e+04
9.867771299189474666e+04
9.869227697878076287e+04
