Fraction_Removed,Normalized_Size
0.0,0.9445324881141046
0.006666666666666667,0.932982194462571
0.013333333333333334,0.9184860632049968
0.02,0.9091404866225412
0.02666666666666667,0.8833737298405893
0.03333333333333333,0.8605295049874151
0.04,0.8411671483173301
0.04666666666666667,0.8257527733755943
0.05333333333333334,0.8092756595506666
0.06,0.7831686398806749
0.06666666666666667,0.7467511885895405
0.07333333333333333,0.7358860818495385
0.08,0.7135172928125291
0.08666666666666667,0.6937587396289736
0.09333333333333334,0.6744010440943413
0.1,0.669255150554675
0.10666666666666667,0.6518737764519436
0.11333333333333333,0.6294257481122403
0.12,0.6135126316770766
0.12666666666666668,0.6030017712314721
0.13333333333333333,0.5753752214039339
0.14,0.5584506385755571
0.14666666666666667,0.5480469842453622
0.15333333333333332,0.5505546751188591
0.16,0.5280973245082501
0.16666666666666666,0.4949892793884591
0.17333333333333334,0.4912090985364035
0.18,0.47489046331686396
0.18666666666666668,0.47270439078959636
0.19333333333333333,0.44646685932693203
0.2,0.4266989838724712
0.20666666666666667,0.40345856250582646
0.21333333333333335,0.3864360958329449
0.22,0.38156054814952917
0.22666666666666666,0.348256735340729
0.23333333333333334,0.3189242099375408
0.24,0.32255989559056586
0.24666666666666667,0.31051552158105716
0.25333333333333335,0.27544047730027044
0.26,0.2891022653118299
0.26666666666666666,0.22724433672042516
0.2733333333333333,0.22135732264379607
0.28,0.21917591125198096
0.2866666666666667,0.17790621795469375
0.29333333333333333,0.16433765265218608
0.3,0.16499953388645477
0.30666666666666664,0.125883285168267
0.31333333333333335,0.11088841241726485
0.32,0.10776545166402537
0.32666666666666666,0.09405705229793977
0.3333333333333333,0.07076069730586369
0.34,0.0695394798172835
0.3466666666666667,0.05553276778223175
0.35333333333333333,0.04562319381001211
0.36,0.041059942201920385
0.36666666666666664,0.043176097697399086
0.37333333333333335,0.043008296821105615
0.38,0.029863894844784182
0.38666666666666666,0.028554115782604646
0.3933333333333333,0.022238277244336718
0.4,0.020233988999720332
0.4066666666666667,0.019036077188403097
0.41333333333333333,0.02022466672881514
0.42,0.017255523445511324
0.4266666666666667,0.01447748671576396
0.43333333333333335,0.015316491097231285
0.44,0.013703738230632983
0.44666666666666666,0.011937167894099003
0.4533333333333333,0.010538827258320126
0.46,0.010072713713060502
0.4666666666666667,0.009466766104222988
0.47333333333333333,0.00863242285820826
0.48,0.008888785308101055
0.4866666666666667,0.00843199403374662
0.49333333333333335,0.007602311923184488
0.5,0.007476461265964389
0.5066666666666667,0.0060501538174699354
0.5133333333333333,0.006096765171995898
0.52,0.005248438519623379
0.5266666666666666,0.005500139834063578
0.5333333333333333,0.00539759485410646
0.54,0.005509462104968771
0.5466666666666666,0.0039060315092756606
0.5533333333333333,0.004031882166495758
0.56,0.004008576489232777
0.5666666666666667,0.003901370373823063
0.5733333333333334,0.0032161834622914135
0.58,0.0037801808520555617
0.5866666666666667,0.0034585625058264195
0.5933333333333334,0.0028246480842733287
0.6,0.003067027127808334
0.6066666666666667,0.00266150834343246
0.6133333333333333,0.0029178707933252535
0.62,0.0023678568099188956
0.6266666666666667,0.0023072620490351445
0.6333333333333333,0.002293278642677356
0.64,0.0022140393399832196
0.6466666666666666,0.002186072527267642
0.6533333333333333,0.0021301389018364876
0.66,0.002106833224573506
0.6666666666666666,0.001925048941922252
0.6733333333333333,0.0020136105155215806
0.68,0.0016966533047450363
0.6866666666666666,0.001733942388365806
0.6933333333333334,0.0015614803766197446
0.7,0.001640719679313881
0.7066666666666667,0.0014449519903048382
0.7133333333333334,0.0013097790621795465
0.72,0.0014356297193996454
0.7266666666666667,0.0014030017712314718
0.7333333333333333,0.001146639321338678
0.74,0.0012818122494639692
0.7466666666666667,0.0011979118113172366
0.7533333333333333,0.0011140113731705043
0.76,0.0011140113731705039
0.7666666666666667,0.000978838445045213
0.7733333333333333,0.0010440943413815604
0.78,0.0009974829868555977
0.7866666666666666,0.0009229048196140582
0.7933333333333333,0.000871632329635499
0.8,0.0009601939032348279
0.8066666666666666,0.0008436655169199216
0.8133333333333334,0.0007970541623939592
0.82,0.0007830707560361704
0.8266666666666667,0.0007084925887946304
0.8333333333333334,0.0007038314533420341
0.84,0.0007038314533420341
0.8466666666666667,0.0007084925887946303
0.8533333333333334,0.000591964202479724
0.86,0.0006245921506478978
0.8666666666666667,0.0005593362543115502
0.8733333333333333,0.0005406917125011652
0.88,0.0005360305770485689
0.8866666666666667,0.0005034026288803953
0.8933333333333333,0.000536030577048569
0.9,0.0004661135452596253
0.9066666666666666,0.0004800969516174141
0.9133333333333333,0.00043814673254404776
0.92,0.0004288244616388553
0.9266666666666666,0.00037755197166029644
0.9333333333333333,0.0003542462943973152
0.94,0.00034958515894471895
0.9466666666666667,0.0002889903980609677
0.9533333333333334,0.00029831266896616015
0.96,0.00027966812715577523
0.9666666666666667,0.00026102358534539014
0.9733333333333334,0.0002190733662720239
0.98,0.00020042882446163888
0.9866666666666667,0.00018178428265125385
0.9933333333333333,0.00013517292812529136
1.0,0.0
