eccentricity
2.365471776019870020e+00
3.884709422240849808e+00
4.176037001720859898e+00
5.328297513518670314e+00
5.556782919473089777e+00
6.216848598823370153e+00
6.334965596746860328e+00
6.580239878983880075e+00
6.787647671272630134e+00
6.849249908835330025e+00
7.520436249234769832e+00
7.981408219854220221e+00
8.329097213292010693e+00
8.373605386161640851e+00
8.525972915753090575e+00
8.606962334366480505e+00
8.615907011889689215e+00
9.061116901028139381e+00
9.435273385099510079e+00
9.907492934071289170e+00
1.015648963252290038e+01
1.026364789443899994e+01
1.046073793436099919e+01
1.056520652350759981e+01
1.056520652350759981e+01
1.125382485293810042e+01
1.147553751857470061e+01
1.158265849836999983e+01
1.158787537151190072e+01
1.159132177825549981e+01
1.179548076709540005e+01
1.187026628444549914e+01
1.210920279888430073e+01
1.216476272059320074e+01
1.216476272059320074e+01
1.217486886947409985e+01
1.220071371724820075e+01
1.297178242139949944e+01
1.308921195146849925e+01
1.319465993345069954e+01
1.330494646801120062e+01
1.331198119729459961e+01
1.341744417898480002e+01
1.395888988059430069e+01
1.408291230150270046e+01
1.409735923453230022e+01
1.424722860989889917e+01
1.448071038765460017e+01
1.541267664465799925e+01
1.570308993809999976e+01
1.570308993809999976e+01
1.573424052922129945e+01
1.593217321652780072e+01
1.593217321652780072e+01
1.604246678225219824e+01
1.631756566918830131e+01
1.631756566918830131e+01
1.632500997132330056e+01
1.640133033351190051e+01
1.658530053714040164e+01
1.660510355821210027e+01
1.681316551478710153e+01
1.684978264919410051e+01
1.684978264919410051e+01
1.703682035149270035e+01
1.719597339390049839e+01
1.755217519882999966e+01
1.757663762946280173e+01
1.761880387420929850e+01
1.763371672035880167e+01
1.774405774057879981e+01
1.814143276944690086e+01
1.817629018888600001e+01
1.817629018888600001e+01
1.873081020528369933e+01
1.878884518145849825e+01
1.883867156047989866e+01
1.888685998602120009e+01
1.891345967745980161e+01
1.899040104946210050e+01
1.915593764276340139e+01
1.915748565712999962e+01
1.920119226757250175e+01
1.940394067526160171e+01
1.940394067526160171e+01
1.983841290811000135e+01
1.993025847130190087e+01
2.013621100460699864e+01
2.017803756166119911e+01
2.033188560170350101e+01
2.048647975106450048e+01
2.057513359880340076e+01
2.057513359880340076e+01
2.077306044532249985e+01
2.112130694455030167e+01
2.126280233709319845e+01
2.135653701241020030e+01
2.135653701241020030e+01
2.215324245930209912e+01
2.229554068775399855e+01
2.268094923148889919e+01
2.270424853988760105e+01
