Fraction_Removed,Normalized_Size
0.0,1.0
0.000782472613458529,0.96697965571205
0.001564945226917058,0.9661971830985916
0.002347417840375587,0.965414710485133
0.003129890453834116,0.9646322378716745
0.003912363067292645,0.963849765258216
0.004694835680751174,0.9630672926447574
0.005477308294209703,0.9622848200312989
0.006259780907668232,0.9615023474178404
0.007042253521126761,0.9607198748043818
0.00782472613458529,0.9599374021909233
0.008607198748043818,0.9591549295774648
0.009389671361502348,0.9583724569640063
0.010172143974960876,0.9575899843505478
0.010954616588419406,0.9568075117370892
0.011737089201877934,0.9560250391236307
0.012519561815336464,0.9552425665101721
0.013302034428794992,0.9544600938967136
0.014084507042253521,0.9536776212832551
0.01486697965571205,0.9528951486697965
0.01564945226917058,0.952112676056338
0.01643192488262911,0.9512519561815337
0.017214397496087636,0.9504694835680751
0.017996870109546165,0.945226917057903
0.018779342723004695,0.9423317683881064
0.019561815336463225,0.9415492957746479
0.02034428794992175,0.9407668231611893
0.02112676056338028,0.9396713615023474
0.02190923317683881,0.9388888888888889
0.02269170579029734,0.9363067292644758
0.023474178403755867,0.935054773082942
0.024256651017214397,0.9342723004694836
0.025039123630672927,0.9334898278560251
0.025821596244131457,0.9327073552425665
0.026604068857589983,0.931924882629108
0.027386541471048513,0.9311424100156495
0.028169014084507043,0.9303599374021909
0.028951486697965573,0.9295774647887324
0.0297339593114241,0.9284820031298905
0.03051643192488263,0.927699530516432
0.03129890453834116,0.9269170579029734
0.032081377151799685,0.926056338028169
0.03286384976525822,0.9252738654147105
0.033646322378716745,0.9236306729264476
0.03442879499217527,0.9228482003129891
0.035211267605633804,0.9210485133020344
0.03599374021909233,0.9202660406885759
0.036776212832550864,0.9194835680751173
0.03755868544600939,0.9187010954616588
0.03834115805946792,0.9179186228482004
0.03912363067292645,0.9171361502347418
0.03990610328638498,0.9163536776212833
0.0406885758998435,0.9155712050078247
0.041471048513302036,0.9142410015649453
0.04225352112676056,0.9133802816901408
0.04303599374021909,0.9125978090766823
0.04381846635367762,0.9112676056338028
0.04460093896713615,0.9097026604068857
0.04538341158059468,0.9089201877934272
0.04616588419405321,0.9081377151799687
0.046948356807511735,0.9073552425665101
0.04773082942097027,0.9065727699530517
0.048513302034428794,0.9032863849765258
0.04929577464788732,0.9025039123630673
0.050078247261345854,0.9017214397496087
0.05086071987480438,0.8978090766823161
0.051643192488262914,0.8966353677621284
0.05242566510172144,0.895226917057903
0.053208137715179966,0.8944444444444445
0.0539906103286385,0.8930359937402191
0.054773082942097026,0.89037558685446
0.05555555555555555,0.8628325508607199
0.056338028169014086,0.8613458528951486
0.05712050078247261,0.8591549295774648
0.057902973395931145,0.8571205007824726
0.05868544600938967,0.8564162754303599
0.0594679186228482,0.8548513302034428
0.06025039123630673,0.8485133020344288
0.06103286384976526,0.84358372456964
0.061815336463223784,0.842566510172144
0.06259780907668232,0.834037558685446
0.06338028169014084,0.8327856025039123
0.06416275430359937,0.8208137715179968
0.0649452269170579,0.8173708920187793
0.06572769953051644,0.8162754303599374
0.06651017214397496,0.8150234741784037
0.06729264475743349,0.812206572769953
0.06807511737089202,0.8030516431924882
0.06885758998435054,0.8022691705790297
0.06964006259780908,0.7982785602503912
0.07042253521126761,0.7963223787167449
0.07120500782472614,0.7938184663536776
0.07198748043818466,0.7928012519561816
0.07276995305164319,0.7905320813771518
0.07355242566510173,0.7897496087636933
0.07433489827856025,0.788262910798122
0.07511737089201878,0.7806729264475744
0.07589984350547731,0.7695618153364632
0.07668231611893583,0.7680751173708921
0.07746478873239436,0.7671361502347418
0.0782472613458529,0.7459311424100157
0.07902973395931143,0.7429577464788732
0.07981220657276995,0.7397496087636932
0.08059467918622848,0.6787949921752738
0.081377151799687,0.6725352112676056
0.08215962441314555,0.6679186228482004
