Fraction_Removed,Normalized_Size
0.0,1.0
0.001564945226917058,0.991745989482793
0.003129890453834116,0.982826332956134
0.004694835680751174,0.9742394994342009
0.006259780907668232,0.9671836517340079
0.00782472613458529,0.9599281102309791
0.009389671361502348,0.9540704253478001
0.010954616588419406,0.9472142714504427
0.012519561815336464,0.9407575051587566
0.014084507042253521,0.9348998202755775
0.01564945226917058,0.9284430539838914
0.017214397496087636,0.9211875124808627
0.018779342723004695,0.9149304399920123
0.02034428794992175,0.9090727551088331
0.02190923317683881,0.9018172136058045
0.023474178403755867,0.8958263995207348
0.025039123630672927,0.8891033748252679
0.026604068857589983,0.8807162351061706
0.028169014084507043,0.8743260334154297
0.0297339593114241,0.8665379751048392
0.03129890453834116,0.859415562803701
0.03286384976525822,0.8525594089063436
0.03442879499217527,0.8463689010184384
0.03599374021909233,0.8387139719097384
0.03755868544600939,0.831857818012381
0.03912363067292645,0.8230047260866671
0.0406885758998435,0.8161485721893097
0.04225352112676056,0.8078279970711576
0.04381846635367762,0.8004393263662384
0.04538341158059468,0.7924515742528123
0.046948356807511735,0.7853957265526194
0.048513302034428794,0.778273314251481
0.050078247261345854,0.7704852559408907
0.051643192488262914,0.7628968914331359
0.053208137715179966,0.754975703920655
0.054773082942097026,0.7481195500232977
0.056338028169014086,0.7385342474871863
0.057902973395931145,0.7322106103973907
0.0594679186228482,0.7232909538707315
0.06103286384976526,0.7158357185648672
0.06259780907668232,0.7071157558410437
0.06416275430359937,0.6993942621313985
0.06572769953051644,0.6902083472009586
0.06729264475743349,0.680889303068628
0.06885758998435054,0.6711708713306264
0.07042253521126761,0.6623843440058577
0.07198748043818466,0.6536643812820342
0.07355242566510173,0.6424149637222925
0.07511737089201878,0.6314318045663316
0.07668231611893583,0.6205152100113159
0.0782472613458529,0.6130599747054516
0.07981220657276995,0.6059375624043134
0.081377151799687,0.5988151501031751
0.08294209702660407,0.5872329095387073
0.08450704225352113,0.5807761432470212
0.08607198748043818,0.5738534247487186
0.08763693270735524,0.5630699593955935
0.0892018779342723,0.5544165612727152
0.09076682316118936,0.5436996605205352
0.09233176838810642,0.5356453438061639
0.09389671361502347,0.5269919456832857
0.09546165884194054,0.5172735139452839
0.09702660406885759,0.5018305265259935
0.09859154929577464,0.49251148239366305
0.10015649452269171,0.4819942754443187
0.10172143974960876,0.4709445516874126
0.10328638497652583,0.4600945217333422
0.10485133020344288,0.4501098315915596
0.10641627543035993,0.4397257538441057
0.107981220657277,0.4296744991013779
0.10954616588419405,0.4200891965652666
0.1111111111111111,0.404912467549757
0.11267605633802817,0.39539372961459096
0.11424100156494522,0.3854756040737536
0.11580594679186229,0.37469213872062834
0.11737089201877934,0.3637089795646675
0.1189358372456964,0.35192704519736406
0.12050078247261346,0.3416760966518006
0.12206572769953052,0.329561339279771
0.12363067292644757,0.3185781801238102
0.12519561815336464,0.30666311655461626
0.1267605633802817,0.29374958397124407
0.12832550860719874,0.28309924782000934
0.1298904538341158,0.26852160021300675
0.13145539906103287,0.25474272781734675
0.13302034428794993,0.24402582706516673
0.13458528951486698,0.2299806962657259
0.13615023474178403,0.2142714504426546
0.13771517996870108,0.20149104706117288
0.13928012519561817,0.18451707382014246
0.14084507042253522,0.17479864208214071
0.14241001564945227,0.1624176263063303
0.14397496087636932,0.14957065832390334
0.14553990610328638,0.1347933169140651
0.14710485133020346,0.11908407109099381
0.1486697965571205,0.10284230846036078
0.15023474178403756,0.08480330160420688
0.15179968701095461,0.07461891765958863
0.15336463223787167,0.06663116554616255
0.15492957746478872,0.060240963855421686
0.1564945226917058,0.054849231178859086
0.15805946791862285,0.048858417093789526
0.1596244131455399,0.04366637822006257
0.16118935837245696,0.03700991812554084
0.162754303599374,0.03168475004992345
0.1643192488262911,0.026559275777141716
0.16588419405320814,0.021766624509086067
0.1674491392801252,0.01670771483724955
0.16901408450704225,0.01224788657391999
0.1705790297339593,0.008054316714371297
0.17214397496087636,0.00399387605671304
0.17370892018779344,0.00099846901417826
0.1752738654147105,0.0
0.17683881064162754,0.0
0.1784037558685446,0.0
0.17996870109546165,0.0
0.18153364632237873,0.0
0.18309859154929578,0.0
0.18466353677621283,0.0
0.18622848200312989,0.0
0.18779342723004694,0.0
0.18935837245696402,0.0
0.19092331768388107,0.0
0.19248826291079812,0.0
0.19405320813771518,0.0
0.19561815336463223,0.0
0.19718309859154928,0.0
0.19874804381846636,0.0
0.20031298904538342,0.0
0.20187793427230047,0.0
0.20344287949921752,0.0
0.20500782472613457,0.0
0.20657276995305165,0.0
0.2081377151799687,0.0
0.20970266040688576,0.0
0.2112676056338028,0.0
0.21283255086071987,0.0
0.21439749608763695,0.0
0.215962441314554,0.0
0.21752738654147105,0.0
0.2190923317683881,0.0
